Week Ending Date,Geographic aggregation,Number of Inpatient Beds,Number of Adult Inpatient Beds,Number of Pediatric Inpatient beds,Number of Inpatient Beds Occupied,Number of Adult Inpatient Beds Occupied,Number of Pediatric Inpatient Beds Occupied,Number of ICU Beds,Number of Adult ICU Beds,Number of Pediatric ICU Beds,Number of ICU Beds Occupied,Number of Adult ICU Beds Occupied,Number of Pediatric ICU Beds Occupied,Number of Adult Patients Hospitalized with COVID-19,Number of Pediatric Patients Hospitalized with COVID-19,Total Patients Hospitalized with COVID-19,Number of Adult Patients Hospitalized with Influenza,Number of Pedatric Patients Hospitalized with Influenza,Total Patients Hospitalized with Influenza,Number of Adult Patients Hospitalized with RSV,Number of Pediatric Patients Hospitalized with RSV,Total Patients Hospitalized with RSV,Number of Adult ICU Patients Hospitalized with COVID-19,Number of Pediatric ICU Patients Hospitalized with COVID-19,Total ICU Patients Hospitalized with COVID-19 ,Number of Adult ICU Patients Hospitalized with Influenza,Number of Pediatric ICU Patients Hospitalized with Influenza,Total ICU Patients Hospitalized with Influenza,Number of Adult ICU Patients Hospitalized with RSV,Number of Pediatric ICU Patients Hospitalized with RSV,Total ICU Patients Hospitalized with RSV,"Number of Pediatric COVID-19 Admissions, 0-4 years","Number of Pediatric COVID-19 Admissions, 5-17 years",Total Pediatric COVID-19 Admissions,"Number of Adult COVID-19 Admissions, 18-49 years","Number of Adult COVID-19 Admissions, 50-64 years","Number of Adult COVID-19 Admissions, 65-74 years","Number of Adult COVID-19 Admissions, 75 plus",Total Adult COVID-19 Admissions,"Number of COVID-19 Admissions, unknown age",Total COVID-19 Admissions,"Number of Pediatric Influenza Admissions, 0-4 years","Number of Pediatric Influenza Admissions, 5-17 years",Total Pediatric Influenza Admissions,"Number of Adult Influenza Admissions, 18-49 years","Number of Adult Influenza Admissions, 50-64 years","Number of Adult Influenza Admissions, 65-74 years","Number of Adult Influenza Admissions, 75 plus years",Total Adult Influenza Admissions,"Number of Influenza Admissions, unknown age",Total Influenza Admissions,"Number of Pediatric RSV Admissions, 0-4 years","Number of Pediatric RSV Admissions, 5-17 years",Total Pediatric RSV Admissions,"Number of Adult RSV Admissions, 18-49 years","Number of Adult RSV Admissions, 50-64 years","Number of Adult RSV Admissions, 65-74 years","Number of Adult RSV Admissions, 75 plus years",Total Adult RSV Admissions,"Number of RSV Admissions, unknown age",Total RSV Admissions,Percent Inpatient Beds Occupied,Percent Inpatient Beds Occupied by COVID-19 Patients,Percent Inpatient Beds Occupied by Influenza Patients,Percent Inpatient Beds Occupied by RSV Patients,Percent ICU Beds Occupied,Percent ICU Beds Occupied by COVID-19 Patients,Percent ICU Beds Occupied by Influenza Patients,Percent ICU Beds Occupied by RSV Patients,Percent Adult COVID-19 Admissions,Percent Pediatric COVID-19 Admissions,Percent Adult Influenza Admissions,Percent Pediatric Influenza Admissions,Percent Adult RSV Admissions,Percent Pediatric RSV Admissions,Number Hospitals Reporting Number of Inpatient Beds,Number Hospitals Reporting Number of Inpatient Beds Occupied,Number Hospitals Reporting Number of ICU Beds ,Number Hospitals Reporting Number of ICU Beds Occupied,Number Hospitals Reporting Total Patients Hospitalized with COVID-19,Number Hospitals Reporting TotalPatients Hospitalized with Influenza,Number Hospitals Reporting Total Patients Hospitalized with RSV,Number Hospitals Reporting ICU Patients Hospitalized with COVID-19 ,Number Hospitals Reporting ICU Patients Hospitalized with Influenza,Number Hospitals Reporting ICU Patients Hospitalized with RSV,Number Hospitals Reporting Pediatric COVID-19 Admissions,Number Hospitals Reporting Adult COVID-19 Admissions,Number Hospitals Reporting COVID-19 Admissions,Number Hospitals Reporting Pediatric Influenza Admissions,Number Hospitals Reporting Adult Influenza Admissions,Number Hospitals Reporting Influenza Admissions,Number Hospitals Reporting Pediatric RSV Admissions,Number Hospitals Reporting Adult RSV Admissions,Number Hospitals Reporting RSV Admissions,Number Hospitals Reporting Percent Inpatient Beds Occupied,Number Hospitals Reporting Percent ICU Beds Occupied,Number Hospitals Reporting Percent Inpatient Beds Occupied by COVID-19 Patients,Number Hospitals Reporting Percent Inpatient Beds Occupied by Influenza Patients,Number Hospitals Reporting Percent Inpatient Beds Occupied by RSV Patients,Number Hospitals Reporting Percent ICU Beds Occupied by COVID-19 Patients,Number Hospitals Reporting Percent ICU Beds Occupied by Influenza Patients,Number Hospitals Reporting Percent ICU Beds Occupied by RSV Patients,Percent Hospitals Reporting Number of Inpatient Beds,Percent Hospitals Reporting Number of Inpatient Beds Occupied,Percent Hospitals Reporting Number of ICU Beds ,Percent Hospitals Reporting Number of ICU Beds Occupied,Percent Hospitals Reporting Total Patients Hospitalized with COVID-19,Percent Hospitals Reporting TotalPatients Hospitalized with Influenza,Percent Hospitals Reporting Total Patients Hospitalized with RSV,Percent Hospitals Reporting ICU Patients Hospitalized with COVID-19 ,Percent Hospitals Reporting ICU Patients Hospitalized with Influenza,Percent Hospitals Reporting ICU Patients Hospitalized with RSV,Percent Hospitals Reporting Pediatric COVID-19 Admissions,Percent Hospitals Reporting Adult COVID-19 Admissions,Percent Hospitals Reporting COVID-19 Admissions,Percent Hospitals Reporting Pediatric Influenza Admissions,Percent Hospitals Reporting Adult Influenza Admissions,Percent Hospitals Reporting Influenza Admissions,Percent Hospitals Reporting Pediatric RSV Admissions,Percent Hospitals Reporting Adult RSV Admissions,Percent Hospitals Reporting RSV Admissions,Percent Hospitals Reporting Percent Inpatient Beds Occupied,Percent Hospitals Reporting Percent ICU Beds Occupied,Percent Hospitals Reporting Percent Inpatient Beds Occupied by COVID-19 Patients,Percent Hospitals Reporting Percent Inpatient Beds Occupied by Influenza Patients,Percent Hospitals Reporting Percent Inpatient Beds Occupied by RSV Patients,Percent Hospitals Reporting Percent ICU Beds Occupied by COVID-19 Patients,Percent Hospitals Reporting Percent ICU Beds Occupied by Influenza Patients,Percent Hospitals Reporting Percent ICU Beds Occupied by RSV Patients,Absolute Change in the Percent Hospitals Reporting Number of Inpatient Beds from Prior Week,Absolute Change in the Absolute Change in the Percent Hospitals Reporting Number of Inpatient Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Number of ICU Beds from Prior Week,Absolute Change in the Percent Hospitals Reporting Number of ICU Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Total Patients Hospitalized with COVID-19 from Prior Week,Absolute Change in the Percent Hospitals Reporting TotalPatients Hospitalized with Influenza from Prior Week,Absolute Change in the Percent Hospitals Reporting Total Patients Hospitalized with RSV from Prior Week,Absolute Change in the Percent Hospitals Reporting ICU Patients Hospitalized with COVID-19 from Prior Week,Absolute Change in the Percent Hospitals Reporting ICU Patients Hospitalized with Influenza from Prior Week,Absolute Change in the Percent Hospitals Reporting ICU Patients Hospitalized with RSV from Prior Week,Absolute Change in the Percent Hospitals Reporting Pediatric COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Adult COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Pediatric Influenza Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Adult Influenza Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting  Influenza Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Pediatric RSV Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Adult RSV Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting RSV Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent ICU Beds Occupied from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Beds Occupied by COVID-19 Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Beds Occupied by Influenza Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Beds Occupied by RSV Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent ICU Beds Occupied by COVID-19 Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent ICU Beds Occupied by Influenza Patients from Prior Week,Absolute Change in the Percent Hospitals Reporting Percent ICU Beds Occupied by RSV Patients from Prior Week
2023-08-12,WA,10650,9282,482,9040,8117,339,1623,1059,85,1309,845,62,222,4,226,,,17,,,,24,1,25,,,0,,,,7,1,8,26,,,,220,0,228,,,,,,,,,,17,,,,,,,,,,,0.85,0.02,0.00,,0.81,0.02,0.00,,0.96,0.04,,,,,96,96,96,96,96,94,0,96,94,0,94,96,96,0,0,94,0,0,0,96,96,96,94,0,96,94,0,1.00,1.00,1.00,1.00,1.00,0.98,0.00,1.00,0.98,0.00,0.98,1.00,100,0.00,0.00,97.92,0.00,0.00,0.00,1.00,1.00,1.00,0.98,0.00,1.00,0.98,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-12,WI,10752,9824,425,7574,7027,286,1566,1232,96,1014,817,71,84,2,86,,,2,,,,12,0,12,,,0,,,,2,1,10,10,,,,133,19,143,,,,,,,,,,5,,,,,,,,,,,0.70,0.01,0.00,,0.65,0.01,0.00,,0.93,0.07,,,,,145,145,145,145,145,142,0,145,142,0,142,145,145,0,0,142,0,0,0,145,145,145,142,0,145,142,0,0.99,0.99,0.99,0.99,0.99,0.97,0.00,0.99,0.97,0.00,0.97,0.99,98.64,0.00,0.00,96.6,0.00,0.00,0.00,0.99,0.99,0.99,0.97,0.00,0.99,0.97,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-12,WV,4813,4556,256,3701,3562,139,639,595,44,468,446,23,47,0,47,,,1,,,,9,0,9,,,0,,,,1,0,1,3,,,,53,0,54,,,,,,,,,,0,,,,,,,,,,,0.77,0.01,0.00,,0.73,0.01,0.00,,0.98,0.02,,,,,58,58,58,58,58,54,0,58,54,0,54,58,58,0,0,54,0,0,0,58,58,58,54,0,58,54,0,1.00,1.00,1.00,1.00,1.00,0.93,0.00,1.00,0.93,0.00,0.93,1.00,100,0.00,0.00,93.1,0.00,0.00,0.00,1.00,1.00,1.00,0.93,0.00,1.00,0.93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-12,WY,1318,1142,25,559,534,6,114,109,0,40,40,0,4,0,4,,,1,,,,0,0,0,,,0,,,,0,0,0,4,,,,12,0,12,,,,,,,,,,1,,,,,,,,,,,0.42,0.00,0.00,,0.35,0.00,0.00,,1.00,0.00,,,,,29,29,29,29,29,27,0,29,27,0,27,29,29,0,0,27,0,0,0,29,29,29,27,0,29,27,0,0.97,0.97,0.97,0.97,0.97,0.90,0.00,0.97,0.90,0.00,0.90,0.97,96.67,0.00,0.00,90,0.00,0.00,0.00,0.97,0.97,0.97,0.90,0.00,0.97,0.90,0.00,3,3,3,3,3,3,0,3,3,0,3,3,3,0,0,3,0,0,0,0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.00
2023-08-19,AK,1354,1192,77,1054,939,43,184,126,8,139,86,8,11,1,12,,,0,,,,1,0,1,,,0,,,,1,0,1,3,,,,19,1,20,,,,,,,,,,2,,,,,,,,,,,0.78,0.01,0.00,,0.76,0.00,0.00,,0.95,0.05,,,,,22,22,22,22,22,22,0,22,22,0,22,22,22,0,0,22,0,0,0,22,22,22,22,0,22,22,0,0.92,0.92,0.92,0.92,0.92,0.92,0.00,0.92,0.92,0.00,0.92,0.92,91.67,0.00,0.00,91.67,0.00,0.00,0.00,0.92,0.92,0.92,0.92,0.00,0.92,0.92,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-19,AL,12977,12059,510,9760,9128,286,1668,1548,53,1296,1264,32,229,19,248,,,8,,,,37,1,37,,,3,,,,18,3,21,72,,,,402,2,423,,,,,,,,,,7,,,,,,,,,,,0.75,0.02,0.00,,0.78,0.02,0.00,,0.95,0.05,,,,,100,100,100,100,100,100,0,100,100,0,98,100,100,0,0,100,0,0,0,100,100,100,100,0,100,100,0,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.98,1.00,100,0.00,0.00,100,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00
2023-08-19,AR,7453,6803,427,5201,4724,295,1143,865,86,864,632,76,91,6,97,,,4,,,,8,3,11,,,0,,,,4,3,9,24,,,,173,3,182,,,,,,,,,,7,,,,,,,,,,,0.70,0.01,0.00,,0.76,0.01,0.00,,0.95,0.05,,,,,88,88,88,88,88,88,0,88,88,0,86,88,88,0,0,88,0,0,0,88,88,88,88,0,88,88,0,0.95,0.95,0.95,0.95,0.95,0.95,0.00,0.95,0.95,0.00,0.92,0.95,94.62,0.00,0.00,94.62,0.00,0.00,0.00,0.95,0.95,0.95,0.95,0.00,0.95,0.95,0.00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00
2023-08-19,AS,150,122,28,63,50,7,7,7,0,4,4,0,0,0,0,,,0,,,,0,0,0,,,0,,,,0,0,0,0,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,0.42,0.00,0.00,,0.51,0.00,0.00,,,,,,,,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,100,0.00,0.00,100,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-19,AZ,13553,11871,873,10426,9320,596,2026,1524,292,1326,1036,183,128,9,136,,,8,,,,10,3,13,,,3,,,,6,1,7,23,,,,206,1,213,,,,,,,,,,6,,,,,,,,,,,0.77,0.01,0.00,,0.65,0.01,0.00,,0.97,0.03,,,,,88,88,88,88,88,88,0,88,88,0,86,88,88,0,0,88,0,0,0,88,88,88,88,0,88,88,0,0.89,0.89,0.89,0.89,0.89,0.89,0.00,0.89,0.89,0.00,0.87,0.89,88.89,0.00,0.00,88.89,0.00,0.00,0.00,0.89,0.89,0.89,0.89,0.00,0.89,0.89,0.00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00
2023-08-19,CA,60469,54697,4188,46531,42826,2619,9795,6490,1315,6548,4525,839,1412,67,1479,,,34,,,,146,15,160,,,5,,,,58,29,94,410,,,,2328,88,2422,,,,,,,,,,31,,,,,,,,,,,0.77,0.02,0.00,,0.67,0.02,0.00,,0.96,0.04,,,,,379,379,379,379,379,379,0,379,379,0,371,379,379,0,0,379,0,0,0,379,379,379,379,0,379,379,0,0.96,0.96,0.96,0.96,0.96,0.96,0.00,0.96,0.96,0.00,0.94,0.96,95.95,0.00,0.00,95.95,0.00,0.00,0.00,0.96,0.96,0.96,0.96,0.00,0.96,0.96,0.00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00
2023-08-19,CO,10249,8986,687,6741,5936,371,1642,1275,101,989,768,61,80,5,85,,,0,,,,13,0,13,,,0,,,,6,1,7,27,,,,148,0,155,,,,,,,,,,0,,,,,,,,,,,0.66,0.01,0.00,,0.60,0.01,0.00,,0.95,0.05,,,,,94,94,94,94,94,94,0,94,94,0,92,94,94,0,0,94,0,0,0,94,94,94,94,0,94,94,0,0.95,0.95,0.95,0.95,0.95,0.95,0.00,0.95,0.95,0.00,0.93,0.95,94.95,0.00,0.00,94.95,0.00,0.00,0.00,0.95,0.95,0.95,0.95,0.00,0.95,0.95,0.00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00
2023-08-19,CT,7432,6910,480,5724,5380,344,1192,895,37,775,607,19,108,3,110,,,1,,,,6,0,6,,,0,,,,2,1,3,12,,,,187,4,190,,,,,,,,,,4,,,,,,,,,,,0.77,0.01,0.00,,0.65,0.01,0.00,,0.98,0.02,,,,,32,32,32,32,32,32,0,32,32,0,31,32,32,0,0,32,0,0,0,32,32,32,32,0,32,32,0,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.97,1.00,100,0.00,0.00,100,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.00
2023-08-19,DC,2798,2234,274,2184,1751,233,555,312,76,428,252,54,33,4,37,,,1,,,,3,1,4,,,0,,,,4,3,7,4,,,,28,0,35,,,,,,,,,,1,,,,,,,,,,,0.78,0.01,0.00,,0.77,0.01,0.00,,0.80,0.20,,,,,10,10,10,10,10,10,0,10,10,0,9,10,10,0,0,10,0,0,0,10,10,10,10,0,10,10,0,0.91,0.91,0.91,0.91,0.91,0.91,0.00,0.91,0.91,0.00,0.82,0.91,90.91,0.00,0.00,90.91,0.00,0.00,0.00,0.91,0.91,0.91,0.91,0.00,0.91,0.91,0.00,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,9,0,0,0,0.00,0.00,0.00,0.09,0.00,0.00,0.09,0.00
2023-08-19,DE,2410,2062,213,1909,1733,144,268,176,44,179,131,24,19,3,23,,,0,,,,1,0,2,,,0,,,,1,1,2,2,,,,29,0,31,,,,,,,,,,0,,,,,,,,,,,0.79,0.01,0.00,,0.67,0.01,0.00,,0.94,0.06,,,,,11,11,11,11,11,11,0,11,11,0,10,11,11,0,0,11,0,0,0,11,11,11,11,0,11,11,0,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.91,1.00,100,0.00,0.00,100,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,9,0,0,0,0.00,0.00,0.00,0.09,0.00,0.00,0.09,0.00
2023-08-19,FL,54601,50826,2603,40918,38399,1717,7994,6442,975,5724,4706,677,1563,56,1619,,,107,,,,255,11,266,,,15,,,,68,40,118,210,,,,2701,778,2819,,,,,,,,,,152,,,,,,,,,,,0.75,0.03,0.00,,0.72,0.03,0.00,,0.96,0.04,,,,,252,252,252,252,252,252,0,252,252,0,246,252,252,0,0,252,0,0,0,252,252,252,252,0,252,252,0,0.92,0.92,0.92,0.92,0.92,0.92,0.00,0.92,0.92,0.00,0.90,0.92,91.97,0.00,0.00,91.97,0.00,0.00,0.00,0.92,0.92,0.92,0.92,0.00,0.92,0.92,0.00,-0,-0,-0,-0,-0,2,0,-0,2,0,-0,-0,-0,0,0,2,0,0,0,-0.00,-0.00,-0.00,0.02,0.00,-0.00,0.02,0.00
2023-08-19,GA,20445,18813,1332,17537,16400,894,3064,2558,393,2656,2236,290,483,22,504,,,86,,,,72,4,76,,,67,,,,22,12,34,138,,,,719,21,753,,,,,,,,,,19,,,,,,,,,,,0.86,0.02,0.00,,0.87,0.02,0.02,,0.95,0.05,,,,,146,146,146,146,146,146,0,146,146,0,143,146,146,0,0,146,0,0,0,146,146,146,146,0,146,146,0,0.91,0.91,0.91,0.91,0.91,0.91,0.00,0.91,0.91,0.00,0.89,0.91,91.25,0.00,0.00,91.25,0.00,0.00,0.00,0.91,0.91,0.91,0.91,0.00,0.91,0.91,0.00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00
2023-08-19,GU,255,241,14,235,229,7,28,26,2,22,20,2,2,1,3,,,2,,,,0,1,1,,,0,,,,0,0,0,1,,,,5,0,5,,,,,,,,,,1,,,,,,,,,,,0.92,0.01,0.01,,0.80,0.04,0.00,,1.00,0.00,,,,,2,2,2,2,2,2,0,2,2,0,2,2,2,0,0,2,0,0,0,2,2,2,2,0,2,2,0,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,100,0.00,0.00,100,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-19,HI,2505,2298,109,1914,1776,65,334,220,27,220,146,10,101,5,106,,,7,,,,6,0,6,,,1,,,,7,21,28,5,,,,114,17,142,,,,,,,,,,6,,,,,,,,,,,0.76,0.04,0.00,,0.66,0.02,0.00,,0.80,0.20,,,,,26,26,26,26,26,26,0,26,26,0,26,26,26,0,0,26,0,0,0,26,26,26,26,0,26,26,0,0.93,0.93,0.93,0.93,0.93,0.93,0.00,0.93,0.93,0.00,0.93,0.93,92.86,0.00,0.00,92.86,0.00,0.00,0.00,0.93,0.93,0.93,0.93,0.00,0.93,0.93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-19,IA,7027,6193,408,4437,4057,165,829,550,75,533,362,36,68,2,70,,,2,,,,7,0,7,,,1,,,,3,0,4,10,,,,111,2,115,,,,,,,,,,2,,,,,,,,,,,0.63,0.01,0.00,,0.64,0.01,0.00,,0.97,0.03,,,,,121,121,121,121,121,121,0,121,121,0,119,121,121,0,0,121,0,0,0,121,121,121,121,0,121,121,0,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.98,1.00,100,0.00,0.00,100,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00
2023-08-19,ID,2731,2419,41,1878,1645,52,307,247,9,209,187,6,39,0,39,,,1,,,,2,0,2,,,0,,,,7,0,8,11,,,,47,2,55,,,,,,,,,,3,,,,,,,,,,,0.69,0.01,0.00,,0.68,0.01,0.00,,0.85,0.15,,,,,47,47,47,47,47,47,0,47,47,0,46,47,47,0,0,47,0,0,0,47,47,47,47,0,47,47,0,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.98,1.00,100,0.00,0.00,100,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00
2023-08-19,IL,28495,25876,1357,19005,17174,830,4235,3153,576,2513,1879,370,291,11,302,,,11,,,,31,4,35,,,1,,,,15,3,18,63,,,,441,0,459,,,,,,,,,,9,,,,,,,,,,,0.67,0.01,0.00,,0.59,0.01,0.00,,0.96,0.04,,,,,190,190,190,190,190,190,0,190,190,0,185,190,190,0,0,190,0,0,0,190,190,190,190,0,190,190,0,0.95,0.95,0.95,0.95,0.95,0.95,0.00,0.95,0.95,0.00,0.92,0.95,94.53,0.00,0.00,94.53,0.00,0.00,0.00,0.95,0.95,0.95,0.95,0.00,0.95,0.95,0.00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00
2023-08-19,IN,14421,12706,727,10222,9417,330,2658,1967,185,1595,1306,68,129,4,133,,,1,,,,16,1,17,,,0,,,,5,0,7,24,,,,204,19,211,,,,,,,,,,3,,,,,,,,,,,0.71,0.01,0.00,,0.60,0.01,0.00,,0.97,0.03,,,,,135,135,135,135,135,135,0,135,135,0,133,135,135,0,0,135,0,0,0,135,135,135,135,0,135,135,0,0.95,0.95,0.95,0.95,0.95,0.95,0.00,0.95,0.95,0.00,0.94,0.95,95.07,0.00,0.00,95.07,0.00,0.00,0.00,0.95,0.95,0.95,0.95,0.00,0.95,0.95,0.00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00
2023-08-19,KS,8023,7243,303,4472,4176,137,1037,775,78,631,537,30,47,1,48,,,2,,,,5,0,5,,,0,,,,2,0,2,3,,,,59,2,61,,,,,,,,,,1,,,,,,,,,,,0.56,0.01,0.00,,0.61,0.01,0.00,,0.97,0.03,,,,,135,135,135,135,135,135,0,135,135,0,132,135,135,0,0,135,0,0,0,135,135,135,135,0,135,135,0,0.95,0.95,0.95,0.95,0.95,0.95,0.00,0.95,0.95,0.00,0.93,0.95,95.07,0.00,0.00,95.07,0.00,0.00,0.00,0.95,0.95,0.95,0.95,0.00,0.95,0.95,0.00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00
2023-08-19,KY,11601,10671,340,8451,7851,217,1751,1330,73,1340,1019,44,142,4,147,,,14,,,,16,0,16,,,1,,,,3,5,8,31,,,,186,9,194,,,,,,,,,,12,,,,,,,,,,,0.73,0.01,0.00,,0.77,0.01,0.00,,0.96,0.04,,,,,107,107,107,107,107,107,0,107,107,0,105,107,107,0,0,107,0,0,0,107,107,107,107,0,107,107,0,0.96,0.96,0.96,0.96,0.96,0.96,0.00,0.96,0.96,0.00,0.95,0.96,96.4,0.00,0.00,96.4,0.00,0.00,0.00,0.96,0.96,0.96,0.96,0.00,0.96,0.96,0.00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00
2023-08-19,LA,12126,11079,661,8231,7636,426,1785,1424,217,1258,1001,146,163,59,221,,,7,,,,21,0,21,,,1,,,,11,4,16,43,,,,307,8,323,,,,,,,,,,11,,,,,,,,,,,0.68,0.02,0.00,,0.70,0.01,0.00,,0.95,0.05,,,,,153,153,153,153,153,153,0,153,153,0,151,153,153,0,0,153,0,0,0,153,153,153,153,0,153,153,0,0.94,0.94,0.94,0.94,0.94,0.94,0.00,0.94,0.94,0.00,0.93,0.94,94.44,0.00,0.00,94.44,0.00,0.00,0.00,0.94,0.94,0.94,0.94,0.00,0.94,0.94,0.00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00
2023-08-19,MA,16155,14083,978,13898,12518,646,1773,1254,142,1436,1030,104,278,4,282,,,7,,,,30,1,31,,,2,,,,4,2,6,37,,,,395,1,401,,,,,,,,,,6,,,,,,,,,,,0.86,0.02,0.00,,0.81,0.02,0.00,,0.98,0.02,,,,,82,82,82,82,82,82,0,82,82,0,81,82,82,0,0,82,0,0,0,82,82,82,82,0,82,82,0,0.96,0.96,0.96,0.96,0.96,0.96,0.00,0.96,0.96,0.00,0.95,0.96,96.47,0.00,0.00,96.47,0.00,0.00,0.00,0.96,0.96,0.96,0.96,0.00,0.96,0.96,0.00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00
